ALUMNO_ID,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Doc.Firma,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,Tercer.Par,TPLab.,Lab.,Proy.,Pond.PP,Pond.SP,Pond.TPLab,Pond.Lab,Pond.Proy,Asis,Requisito,Firma,Primer.Rec,Segundo.Rec,Nota.Final,FirmaCalculada
FIUNA_ALUMNO_009065,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37286,N,2024,45,70,0,60,90,0,40,40,10,10,0,1,1,61.0,0,0,1F-2,
FIUNA_ALUMNO_009066,13012,FISICA 3,ECA-PLS13 ,3,2,2024,2,0,N,0,8,18,0,40,100,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_010212,13012,FISICA 3,ECA-PLS13 ,3,2,2024,2,0,N,0,8,18,0,40,100,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_009068,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,18,45,0,40,100,0,40,40,10,10,0,1,1,0.0,42,0,,
FIUNA_ALUMNO_009949,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,18,45,0,40,100,0,40,40,10,10,0,1,1,0.0,42,0,,
FIUNA_ALUMNO_011034,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,0,N,0,25,30,0,20,80,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_011582,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,0,N,0,25,30,0,20,80,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_010600,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,58,80,0,90,90,0,40,40,10,10,0,1,1,73.0,0,0,1F-3,
FIUNA_ALUMNO_011720,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,58,80,0,90,90,0,40,40,10,10,0,1,1,73.0,0,0,1F-3,
FIUNA_ALUMNO_010906,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,78,68,0,80,100,0,40,40,10,10,0,1,1,76.0,0,0,1F-3,
FIUNA_ALUMNO_011284,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,78,68,0,80,100,0,40,40,10,10,0,1,1,76.0,0,0,1F-3,
FIUNA_ALUMNO_007098,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,25,30,0,60,100,0,40,40,10,10,0,1,1,0.0,20,0,,
FIUNA_ALUMNO_009071,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,25,30,0,60,100,0,40,40,10,10,0,1,1,0.0,20,0,,
FIUNA_ALUMNO_009953,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,15,30,0,50,80,0,40,40,10,10,0,1,1,0.0,58,0,,
FIUNA_ALUMNO_010606,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,15,30,0,50,80,0,40,40,10,10,0,1,1,0.0,58,0,,
FIUNA_ALUMNO_009073,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37614,N,2024,25,28,0,60,100,0,40,40,10,10,0,1,1,56.0,72,0,2F-1,
FIUNA_ALUMNO_009955,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37614,N,2024,25,28,0,60,100,0,40,40,10,10,0,1,1,56.0,72,0,2F-1,
FIUNA_ALUMNO_009956,13012,FISICA 3,ECA-PLS13 ,3,2,2024,2,37286,N,2024,45,53,0,30,100,0,40,40,10,10,0,1,1,52.0,0,0,"1F-1,2F-1",
FIUNA_ALUMNO_010607,13012,FISICA 3,ECA-PLS13 ,3,2,2024,2,37286,N,2024,45,53,0,30,100,0,40,40,10,10,0,1,1,52.0,0,0,"1F-1,2F-1",
FIUNA_ALUMNO_007101,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37286,N,2024,40,43,0,70,100,0,40,40,10,10,0,1,1,50.0,0,0,"1F-1,2F-1",
FIUNA_ALUMNO_009074,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37286,N,2024,40,43,0,70,100,0,40,40,10,10,0,1,1,50.0,0,0,"1F-1,2F-1",
FIUNA_ALUMNO_006226,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37286,S,2024,33,50,0,70,100,0,40,40,10,10,0,1,1,50.0,0,0,1F-2,
FIUNA_ALUMNO_007696,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37286,S,2024,33,50,0,70,100,0,40,40,10,10,0,1,1,50.0,0,0,1F-2,
FIUNA_ALUMNO_009958,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37286,S,2024,45,95,0,30,100,0,40,40,10,10,0,1,1,69.0,0,0,1F-4,
FIUNA_ALUMNO_010608,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37286,S,2024,45,95,0,30,100,0,40,40,10,10,0,1,1,69.0,0,0,1F-4,
FIUNA_ALUMNO_005098,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,0,28,0,70,100,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_008625,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,0,28,0,70,100,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_009960,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,58,70,0,90,100,0,40,40,10,10,0,1,1,70.0,0,0,1F-4,
FIUNA_ALUMNO_010840,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,58,70,0,90,100,0,40,40,10,10,0,1,1,70.0,0,0,1F-4,
FIUNA_ALUMNO_009079,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,23,33,0,30,100,0,40,40,10,10,0,1,1,0.0,36,0,,
FIUNA_ALUMNO_010309,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,23,33,0,30,100,0,40,40,10,10,0,1,1,0.0,36,0,,
FIUNA_ALUMNO_007112,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,S,2024,25,50,0,70,100,0,40,40,10,10,0,1,1,58.0,52,0,2F-2,
FIUNA_ALUMNO_009091,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,S,2024,25,50,0,70,100,0,40,40,10,10,0,1,1,58.0,52,0,2F-2,
FIUNA_ALUMNO_009967,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,80,0,40,40,10,10,0,2,0,0.0,0,0,,
FIUNA_ALUMNO_010612,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,80,0,40,40,10,10,0,2,0,0.0,0,0,,
FIUNA_ALUMNO_012132,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,63,98,0,70,100,0,40,40,10,10,0,1,1,81.0,0,0,1F-4,
FIUNA_ALUMNO_012311,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,63,98,0,70,100,0,40,40,10,10,0,1,1,81.0,0,0,1F-4,
FIUNA_ALUMNO_006237,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,20,53,0,70,100,0,40,40,10,10,0,1,1,50.0,30,0,2F-1,
FIUNA_ALUMNO_007708,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,20,53,0,70,100,0,40,40,10,10,0,1,1,50.0,30,0,2F-1,
FIUNA_ALUMNO_010617,13012,FISICA 3,MCT-PLS13 ,3,2,2024,2,37286,S,2024,38,55,0,50,80,0,40,40,10,10,0,1,1,50.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_011585,13012,FISICA 3,MCT-PLS13 ,3,2,2024,2,37286,S,2024,38,55,0,50,80,0,40,40,10,10,0,1,1,50.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_007127,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,33,63,0,70,90,0,40,40,10,10,0,1,1,54.0,32,0,2F-1,
FIUNA_ALUMNO_009101,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,33,63,0,70,90,0,40,40,10,10,0,1,1,54.0,32,0,2F-1,
FIUNA_ALUMNO_011080,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,45,78,0,50,100,0,40,40,10,10,0,1,1,64.0,0,0,1F-2,
FIUNA_ALUMNO_011586,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,45,78,0,50,100,0,40,40,10,10,0,1,1,64.0,0,0,1F-2,
FIUNA_ALUMNO_009104,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,23,20,0,30,100,0,40,40,10,10,0,1,1,0.0,28,0,,
FIUNA_ALUMNO_010218,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,23,20,0,30,100,0,40,40,10,10,0,1,1,0.0,28,0,,
FIUNA_ALUMNO_009106,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,48,48,0,70,100,0,40,40,10,10,0,1,1,55.0,0,0,,
FIUNA_ALUMNO_009974,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,48,48,0,70,100,0,40,40,10,10,0,1,1,55.0,0,0,,
FIUNA_ALUMNO_009976,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,100,0,40,40,10,10,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_010619,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,100,0,40,40,10,10,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_011300,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,37614,N,2024,45,0,0,40,100,0,40,40,10,10,0,1,1,50.0,44,0,2F-1,
FIUNA_ALUMNO_011931,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,37614,N,2024,45,0,0,40,100,0,40,40,10,10,0,1,1,50.0,44,0,2F-1,
FIUNA_ALUMNO_010622,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,53,55,0,50,90,0,40,40,10,10,0,1,1,57.0,20,0,2F-1,
FIUNA_ALUMNO_011726,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,53,55,0,50,90,0,40,40,10,10,0,1,1,57.0,20,0,2F-1,
FIUNA_ALUMNO_010923,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,38,43,0,50,100,0,40,40,10,10,0,1,1,58.0,64,0,2F-1,
FIUNA_ALUMNO_011696,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,38,43,0,50,100,0,40,40,10,10,0,1,1,58.0,64,0,2F-1,
FIUNA_ALUMNO_010624,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,0,N,0,33,25,0,100,100,0,40,40,10,10,0,1,1,0.0,36,0,,
FIUNA_ALUMNO_011854,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,0,N,0,33,25,0,100,100,0,40,40,10,10,0,1,1,0.0,36,0,,
FIUNA_ALUMNO_009725,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,25,45,0,40,100,0,40,40,10,10,0,1,1,54.0,56,0,2F-1,
FIUNA_ALUMNO_009980,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,25,45,0,40,100,0,40,40,10,10,0,1,1,54.0,56,0,2F-1,
FIUNA_ALUMNO_009726,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,0,N,0,23,35,0,70,80,0,40,40,10,10,0,1,1,0.0,28,0,,
FIUNA_ALUMNO_009981,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,0,N,0,23,35,0,70,80,0,40,40,10,10,0,1,1,0.0,28,0,,
FIUNA_ALUMNO_009113,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,100,0,40,40,10,10,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_010220,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,100,0,40,40,10,10,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_010926,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,23,28,0,60,100,0,40,40,10,10,0,1,1,0.0,24,0,,
FIUNA_ALUMNO_011301,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,23,28,0,60,100,0,40,40,10,10,0,1,1,0.0,24,0,,
FIUNA_ALUMNO_007148,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,28,40,0,50,80,0,40,40,10,10,0,1,1,0.0,34,0,,
FIUNA_ALUMNO_009576,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,28,40,0,50,80,0,40,40,10,10,0,1,1,0.0,34,0,,
FIUNA_ALUMNO_010928,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,38,38,0,30,100,0,40,40,10,10,0,1,1,0.0,44,0,,
FIUNA_ALUMNO_011588,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,38,38,0,30,100,0,40,40,10,10,0,1,1,0.0,44,0,,
FIUNA_ALUMNO_011083,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,63,40,0,60,100,0,40,40,10,10,0,1,1,57.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_011589,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,63,40,0,60,100,0,40,40,10,10,0,1,1,57.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_011731,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,5,18,0,70,80,0,40,40,10,10,0,1,1,0.0,52,0,,
FIUNA_ALUMNO_012061,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,5,18,0,70,80,0,40,40,10,10,0,1,1,0.0,52,0,,
FIUNA_ALUMNO_011233,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,3,30,0,50,100,0,40,40,10,10,0,1,1,0.0,20,0,,
FIUNA_ALUMNO_011732,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,3,30,0,50,100,0,40,40,10,10,0,1,1,0.0,20,0,,
FIUNA_ALUMNO_010932,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,28,35,0,40,90,0,40,40,10,10,0,1,1,52.0,62,0,2F-1,
FIUNA_ALUMNO_011734,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,28,35,0,40,90,0,40,40,10,10,0,1,1,52.0,62,0,2F-1,
FIUNA_ALUMNO_010933,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,70,0,40,40,10,10,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_011818,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,70,0,40,40,10,10,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_006606,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37614,N,2024,30,40,0,40,100,0,40,40,10,10,0,1,1,51.0,52,0,2F-1,
FIUNA_ALUMNO_007168,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37614,N,2024,30,40,0,40,100,0,40,40,10,10,0,1,1,51.0,52,0,2F-1,
FIUNA_ALUMNO_009139,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37286,N,2024,43,73,0,60,90,0,40,40,10,10,0,1,1,61.0,0,0,1F-2,
FIUNA_ALUMNO_009993,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37286,N,2024,43,73,0,60,90,0,40,40,10,10,0,1,1,61.0,0,0,1F-2,
FIUNA_ALUMNO_004641,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,0,N,0,5,0,0,20,80,0,40,40,10,10,0,1,0,0.0,0,0,,
FIUNA_ALUMNO_004839,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,0,N,0,5,0,0,20,80,0,40,40,10,10,0,1,0,0.0,0,0,,
FIUNA_ALUMNO_006608,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,25,38,0,60,100,0,40,40,10,10,0,1,1,0.0,24,0,,
FIUNA_ALUMNO_007171,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,25,38,0,60,100,0,40,40,10,10,0,1,1,0.0,24,0,,
FIUNA_ALUMNO_010632,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,40,53,0,40,90,0,40,40,10,10,0,1,1,50.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_011821,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,40,53,0,40,90,0,40,40,10,10,0,1,1,50.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_011089,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,48,80,0,50,100,0,40,40,10,10,0,1,1,69.0,54,0,2F-2,
FIUNA_ALUMNO_011309,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,48,80,0,50,100,0,40,40,10,10,0,1,1,69.0,54,0,2F-2,
FIUNA_ALUMNO_007173,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,5,0,0,40,90,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_009142,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,5,0,0,40,90,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_007174,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,80,0,40,40,10,10,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_009628,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,0,N,0,0,0,0,0,80,0,40,40,10,10,0,0,0,0.0,0,0,,
FIUNA_ALUMNO_011090,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,48,50,0,60,100,0,40,40,10,10,0,1,1,55.0,0,0,2F-2,
FIUNA_ALUMNO_011592,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,48,50,0,60,100,0,40,40,10,10,0,1,1,55.0,0,0,2F-2,
FIUNA_ALUMNO_007177,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37614,S,2024,33,43,0,60,80,0,40,40,10,10,0,1,1,52.0,52,0,2F-2,
FIUNA_ALUMNO_009145,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37614,S,2024,33,43,0,60,80,0,40,40,10,10,0,1,1,52.0,52,0,2F-2,
FIUNA_ALUMNO_006611,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37614,S,2024,15,38,0,30,100,0,40,40,10,10,0,1,1,54.0,64,0,2F-3,
FIUNA_ALUMNO_007179,13012,FISICA 3,CGF-PLS13 ,3,2,2024,2,37614,S,2024,15,38,0,30,100,0,40,40,10,10,0,1,1,54.0,64,0,2F-3,
FIUNA_ALUMNO_011093,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,43,20,0,40,90,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_011315,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,43,20,0,40,90,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_010638,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,48,75,0,90,100,0,40,40,10,10,0,1,1,76.0,68,0,2F-3,
FIUNA_ALUMNO_011677,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,48,75,0,90,100,0,40,40,10,10,0,1,1,76.0,68,0,2F-3,
FIUNA_ALUMNO_009733,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,20,50,0,50,100,0,40,40,10,10,0,1,1,0.0,24,0,,
FIUNA_ALUMNO_010228,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,20,50,0,50,100,0,40,40,10,10,0,1,1,0.0,24,0,,
FIUNA_ALUMNO_009151,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,55,60,0,60,80,0,40,40,10,10,0,1,1,60.0,0,0,1F-5,
FIUNA_ALUMNO_010374,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,55,60,0,60,80,0,40,40,10,10,0,1,1,60.0,0,0,1F-5,
FIUNA_ALUMNO_006613,13012,FISICA 3,MEC-PLS13 ,3,2,2024,2,0,N,0,48,45,0,10,100,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_007439,13012,FISICA 3,MEC-PLS13 ,3,2,2024,2,0,N,0,48,45,0,10,100,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_009735,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,S,2024,50,30,0,70,100,0,40,40,10,10,0,1,1,58.0,52,0,2F-2,
FIUNA_ALUMNO_010004,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,S,2024,50,30,0,70,100,0,40,40,10,10,0,1,1,58.0,52,0,2F-2,
FIUNA_ALUMNO_009161,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,0,N,0,48,0,0,30,90,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_010232,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,0,N,0,48,0,0,30,90,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_011331,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,85,73,0,50,90,0,40,40,10,10,0,1,1,77.0,0,0,1F-3,
FIUNA_ALUMNO_012017,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,85,73,0,50,90,0,40,40,10,10,0,1,1,77.0,0,0,1F-3,
FIUNA_ALUMNO_010012,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,28,43,0,50,100,0,40,40,10,10,0,1,1,55.0,56,0,2F-1,
FIUNA_ALUMNO_010645,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,28,43,0,50,100,0,40,40,10,10,0,1,1,55.0,56,0,2F-1,
FIUNA_ALUMNO_009741,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,20,40,0,10,90,0,40,40,10,10,0,1,1,0.0,30,0,,
FIUNA_ALUMNO_010233,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,0,N,0,20,40,0,10,90,0,40,40,10,10,0,1,1,0.0,30,0,,
FIUNA_ALUMNO_011334,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,33,48,0,40,90,0,40,40,10,10,0,1,1,55.0,58,0,2F-1,
FIUNA_ALUMNO_012018,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37614,N,2024,33,48,0,40,90,0,40,40,10,10,0,1,1,55.0,58,0,2F-1,
FIUNA_ALUMNO_009174,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37286,S,2024,23,73,0,60,100,0,40,40,10,10,0,1,1,74.0,72,0,2F-3,
FIUNA_ALUMNO_010296,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37286,S,2024,23,73,0,60,100,0,40,40,10,10,0,1,1,74.0,72,0,2F-3,
FIUNA_ALUMNO_011338,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,43,53,0,50,100,0,40,40,10,10,0,1,1,53.0,0,0,2F-5,
FIUNA_ALUMNO_011941,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,43,53,0,50,100,0,40,40,10,10,0,1,1,53.0,0,0,2F-5,
FIUNA_ALUMNO_010027,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,63,45,0,70,100,0,40,40,10,10,0,1,1,60.0,0,0,"1F-1,2F-1",
FIUNA_ALUMNO_010651,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,N,2024,63,45,0,70,100,0,40,40,10,10,0,1,1,60.0,0,0,"1F-1,2F-1",
FIUNA_ALUMNO_011040,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,38,68,0,50,80,0,40,40,10,10,0,1,1,55.0,0,0,"1F-1,2F-3",
FIUNA_ALUMNO_011746,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,38,68,0,50,80,0,40,40,10,10,0,1,1,55.0,0,0,"1F-1,2F-3",
FIUNA_ALUMNO_010956,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,65,50,0,60,100,0,40,40,10,10,0,1,1,62.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_011345,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,65,50,0,60,100,0,40,40,10,10,0,1,1,62.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_011347,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,37286,N,2024,53,53,0,60,90,0,40,40,10,10,0,1,1,57.0,0,0,2F-1,
FIUNA_ALUMNO_012064,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,37286,N,2024,53,53,0,60,90,0,40,40,10,10,0,1,1,57.0,0,0,2F-1,
FIUNA_ALUMNO_006623,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,43,43,0,70,100,0,40,40,10,10,0,1,1,51.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_007213,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,37286,S,2024,43,43,0,70,100,0,40,40,10,10,0,1,1,51.0,0,0,"1F-1,2F-2",
FIUNA_ALUMNO_011106,13012,FISICA 3,MCT-PLS13 ,3,2,2024,2,37286,N,2024,28,63,0,60,100,0,40,40,10,10,0,1,1,60.0,46,0,2F-1,
FIUNA_ALUMNO_011348,13012,FISICA 3,MCT-PLS13 ,3,2,2024,2,37286,N,2024,28,63,0,60,100,0,40,40,10,10,0,1,1,60.0,46,0,2F-1,
FIUNA_ALUMNO_006626,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,15,35,0,20,100,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_007440,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,15,35,0,20,100,0,40,40,10,10,0,1,1,0.0,0,0,,
FIUNA_ALUMNO_010660,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,37286,N,2024,50,75,0,60,90,0,40,40,10,10,0,1,1,65.0,0,0,1F-2,
FIUNA_ALUMNO_011859,13012,FISICA 3,IND-PLS13 ,3,2,2024,2,37286,N,2024,50,75,0,60,90,0,40,40,10,10,0,1,1,65.0,0,0,1F-2,
FIUNA_ALUMNO_011353,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,25,43,0,60,90,0,40,40,10,10,0,1,1,0.0,32,0,,
FIUNA_ALUMNO_012065,13012,FISICA 3,CIV-PLS13 ,3,2,2024,2,0,N,0,25,43,0,60,90,0,40,40,10,10,0,1,1,0.0,32,0,,
FIUNA_ALUMNO_007224,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37286,N,2024,58,75,0,80,90,0,40,40,10,10,0,1,1,70.0,0,0,1F-2,
FIUNA_ALUMNO_009196,13012,FISICA 3,ELE-PLS13 ,3,2,2024,2,37286,N,2024,58,75,0,80,90,0,40,40,10,10,0,1,1,70.0,0,0,1F-2,
